Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-15025-80-6,172.16.0.1,15025,192.168.10.50,80,6,7/7/2017 3:57,855604,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13596.24312,9.350119915,122229.1429,322894.1367,854484,5,869,434.5,477.2970773,772,97,855557,213889.25,427063.3281,854484,5,0,0,0,0,72,112,3.506294968,5.843824947,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15026-80-6,172.16.0.1,15026,192.168.10.50,80,6,7/7/2017 3:57,855527,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13597.46682,8.182091272,142587.8333,348856.483,854688,4,756,378,395.9797975,658,98,855481,285160.3333,493225.5297,854688,79,0,0,0,0,72,92,3.506610545,4.675480727,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15027-80-6,172.16.0.1,15027,192.168.10.50,80,6,7/7/2017 3:57,124669,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,93311.08776,64.16992195,17809.85714,46643.5413,123586,3,936,468,528.9158723,842,94,124550,31137.5,61633.76073,123586,3,0,0,0,0,72,112,24.06372073,40.10620122,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15028-80-6,172.16.0.1,15028,192.168.10.50,80,6,7/7/2017 3:57,124841,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,93182.52818,64.08151168,17834.42857,46648.92262,123623,4,966,483,459.6194078,808,158,124729,31182.25,61628.5933,123623,4,0,0,0,0,72,112,24.03056688,40.0509448,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15029-80-6,172.16.0.1,15029,192.168.10.50,80,6,7/7/2017 3:57,124908,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,93132.54555,64.04713869,17844,46661.60413,123661,4,958,479,425.6782823,780,178,124882,31220.5,61628.57917,123661,4,0,0,0,0,72,112,24.01767701,40.02946168,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15030-80-6,172.16.0.1,15030,192.168.10.50,80,6,7/7/2017 3:57,124973,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,93084.10617,64.01382699,17853.28571,46725.73109,123816,3,922,461,367.6955262,721,201,124938,31234.5,61722.49886,123816,3,0,0,0,0,72,112,24.00518512,40.00864187,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15031-80-6,172.16.0.1,15031,192.168.10.50,80,6,7/7/2017 3:57,111640,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,104201.0032,80.61626657,13955,39065.30908,110635,2,845,422.5,573.4635995,828,17,111515,22303,49380.28302,110635,2,0,0,0,0,72,132,26.87208886,53.74417771,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15032-80-6,172.16.0.1,15032,192.168.10.50,80,6,7/7/2017 3:57,80356,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,144768.2811,99.55697148,11479.42857,29760.81244,78967,5,1090,545,698.6214998,1039,51,80224,20056,39276.70435,78967,5,0,0,0,0,72,112,37.3338643,62.22310717,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15033-80-6,172.16.0.1,15033,192.168.10.50,80,6,7/7/2017 3:57,66704,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,174307.3879,134.9244423,8338,20847.70368,59674,48,6386,3193,4277.996026,6218,168,66597,13319.4,26053.88673,59674,48,0,0,0,0,72,132,44.9748141,89.94962821,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15034-80-6,172.16.0.1,15034,192.168.10.50,80,6,7/7/2017 3:57,53330,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,218132.3833,168.7605475,6666.25,18387.77671,52171,3,810,405,455.3767671,727,83,53224,10644.8,23216.04482,52171,3,0,0,0,0,72,132,56.25351584,112.5070317,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15035-80-6,172.16.0.1,15035,192.168.10.50,80,6,7/7/2017 3:57,53334,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,218116.0235,168.7478907,6666.75,18365.18061,52115,16,885,442.5,470.2260095,775,110,53257,10651.4,23181.55054,52115,16,0,0,0,0,72,132,56.24929688,112.4985938,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15036-80-6,172.16.0.1,15036,192.168.10.50,80,6,7/7/2017 3:57,54573,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,213164.0188,146.5926374,7796.142857,20157.28497,53505,4,876,438,424.2640687,738,138,54564,13641,26579.1374,53505,4,0,0,0,0,72,112,54.97223902,91.62039837,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15037-80-6,172.16.0.1,15037,192.168.10.50,80,6,7/7/2017 3:57,54458,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,213614.1614,165.2649748,6807.25,18825.95148,53396,9,849,424.5,422.1427484,723,126,54412,10882.4,23768.41202,53396,9,0,0,0,0,72,132,55.08832495,110.1766499,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15038-80-6,172.16.0.1,15038,192.168.10.50,80,6,7/7/2017 3:57,54587,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,213109.3484,128.2356605,9097.833333,21851.80833,53700,12,820,410,401.6366517,694,126,54541,18180.33333,30763.64595,53700,12,0,0,0,0,72,92,54.95814022,73.27752029,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15039-80-6,172.16.0.1,15039,192.168.10.50,80,6,7/7/2017 3:57,53062,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,219234.1035,131.9211488,8843.666667,21292.81819,52306,5,693,346.5,253.8513344,526,167,53018,17672.66667,29995.40022,52306,5,0,0,0,0,72,92,56.53763522,75.38351363,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15040-80-6,172.16.0.1,15040,192.168.10.50,80,6,7/7/2017 3:57,56499,3,8,26,11607,20,0,8.666666667,10.26320288,2920,0,1450.875,1337.000421,205897.4495,194.6937114,5649.9,17368.42328,55075,2,1034,517,663.2661608,986,48,56441,8063,20733.47786,55075,2,0,0,0,0,72,172,53.09828493,141.5954265,0,2920,969.4166667,1281.920041,1643318.992,0,0,0,1,0,0,0,0,2,1057.545455,8.666666667,1450.875,72,0,0,0,0,0,0,3,26,8,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15041-80-6,172.16.0.1,15041,192.168.10.50,80,6,7/7/2017 3:57,40215,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,289120.9748,174.0644038,6702.5,14819.66816,36871,55,37124,18562,26030.01483,36968,156,40118,13372.66667,20575.91469,37082,188,0,0,0,0,72,92,74.59903021,99.46537362,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15041-80-6,172.16.0.1,15041,192.168.10.50,80,6,7/7/2017 3:57,10801013,5,0,30,0,6,6,6,0,0,0,0,0,2.777517257,0.462919543,2700253.25,5399849.853,10800000,1,10800000,2700253.25,5399849.853,10800000,1,0,0,0,0,0,0,0,0,0,100,0,0.462919543,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,985,0,985,985,10800000,0,10800000,10800000,DDoS
172.16.0.1-192.168.10.50-15042-80-6,172.16.0.1,15042,192.168.10.50,80,6,7/7/2017 3:57,41140,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,282620.3209,194.4579485,5877.142857,13734.03707,36933,68,37171,18585.5,26084.46205,37030,141,41043,10260.75,17961.47823,37142,197,0,0,0,0,72,112,72.92173068,121.5362178,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15042-80-6,172.16.0.1,15042,192.168.10.50,80,6,7/7/2017 3:57,10799968,5,0,30,0,6,6,6,0,0,0,0,0,2.777786008,0.462964335,2699992,5394654.217,10800000,1,10800000,2699992,5394654.217,10800000,1,0,0,0,0,0,0,0,0,0,100,0,0.462964335,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,7996,0,7996,7996,10800000,0,10800000,10800000,DDoS
172.16.0.1-192.168.10.50-15043-80-6,172.16.0.1,15043,192.168.10.50,80,6,7/7/2017 3:57,40168,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,289459.2711,224.0589524,5021,12848.79834,36738,47,37056,18528,25830.61072,36793,263,40113,8022.6,16284.6218,37081,47,0,0,0,0,72,132,74.68631747,149.3726349,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15043-80-6,172.16.0.1,15043,192.168.10.50,80,6,7/7/2017 3:57,10800890,5,0,30,0,6,6,6,0,0,0,0,0,2.777548887,0.462924815,2700222.5,5399119.081,10800000,1,10800000,2700222.5,5399119.081,10800000,1,0,0,0,0,0,0,0,0,0,100,0,0.462924815,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1989,0,1989,1989,10800000,0,10800000,10800000,DDoS
172.16.0.1-192.168.10.50-15044-80-6,172.16.0.1,15044,192.168.10.50,80,6,7/7/2017 3:57,27452,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,423539.2685,327.8449658,3431.5,7945.590511,22826,52,23088,11544,16048.49551,22892,196,27386,5477.2,9983.870878,23101,52,0,0,0,0,72,132,109.2816553,218.5633105,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15044-80-6,172.16.0.1,15044,192.168.10.50,80,6,7/7/2017 3:57,10790877,5,0,30,0,6,6,6,0,0,0,0,0,2.780126212,0.463354369,2697719.25,5394782.52,10800000,3,10800000,2697719.25,5394782.52,10800000,3,0,0,0,0,0,0,0,0,0,100,0,0.463354369,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,984,0,984,984,10800000,0,10800000,10800000,DDoS
172.16.0.1-192.168.10.50-15045-80-6,172.16.0.1,15045,192.168.10.50,80,6,7/7/2017 3:57,27684,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,419989.8859,325.0975293,3460.5,7924.832418,22767,47,23178,11589,15974.9564,22885,293,27566,5513.2,10018.43514,23162,47,0,0,0,0,72,132,108.3658431,216.7316862,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15045-80-6,172.16.0.1,15045,192.168.10.50,80,6,7/7/2017 3:57,10788897,4,0,24,0,6,6,6,0,0,0,0,0,2.224509141,0.370751524,3596299,6228103.984,10800000,1,10800000,3596299,6228103.984,10800000,1,0,0,0,0,0,0,0,0,0,80,0,0.370751524,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1003,0,1003,1003,10800000,0,10800000,10800000,DDoS
172.16.0.1-192.168.10.50-15046-80-6,172.16.0.1,15046,192.168.10.50,80,6,7/7/2017 3:57,28253,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,411531.5188,247.7612997,4708.833333,9130.795988,22959,83,23226,11613,16215.37271,23079,147,28133,9377.666667,12178.77438,23189,179,0,0,0,0,72,92,106.1834142,141.5778855,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15046-80-6,172.16.0.1,15046,192.168.10.50,80,6,7/7/2017 3:57,10785890,4,0,24,0,6,6,6,0,0,0,0,0,2.225129312,0.370854885,3595296.667,6226374.819,10800000,1,10800000,3595296.667,6226374.819,10800000,1,0,0,0,0,0,0,0,0,0,80,0,0.370854885,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,995,0,995,995,10800000,0,10800000,10800000,DDoS
172.16.0.1-192.168.10.50-15047-80-6,172.16.0.1,15047,192.168.10.50,80,6,7/7/2017 3:57,28035,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,414731.5855,285.3575887,4005,8480.636002,22896,52,23182,11591,16081.02242,22962,220,27969,6992.25,10965.3242,23168,180,0,0,0,0,72,112,107.0090958,178.348493,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15047-80-6,172.16.0.1,15047,192.168.10.50,80,6,7/7/2017 3:57,10787893,4,0,24,0,6,6,6,0,0,0,0,0,2.22471617,0.370786028,3595964.333,6226661.822,10800000,3,10800000,3595964.333,6226661.822,10800000,3,0,0,0,0,0,0,0,0,0,80,0,0.370786028,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1999,0,1999,1999,10800000,0,10800000,10800000,DDoS
172.16.0.1-192.168.10.50-15048-80-6,172.16.0.1,15048,192.168.10.50,80,6,7/7/2017 3:57,186282,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,62416.12179,37.57743636,31047,72044.01238,177966,11,8110,4055,5528.160815,7964,146,186271,62090.33333,100430.7802,177966,157,0,0,0,0,72,92,16.10461558,21.47282078,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15048-80-6,172.16.0.1,15048,192.168.10.50,80,6,7/7/2017 3:57,10631678,4,0,24,0,6,6,6,0,0,0,0,0,2.257404711,0.376234118,3543892.667,6137401.952,10600000,239,10600000,3543892.667,6137401.952,10600000,239,0,0,0,0,0,0,0,0,0,80,0,0.376234118,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,924,0,924,924,10600000,0,10600000,10600000,DDoS
172.16.0.1-192.168.10.50-15049-80-6,172.16.0.1,15049,192.168.10.50,80,6,7/7/2017 3:57,1028248,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,11307.58338,6.807696198,171374.6667,415650.1989,1019793,63,8163,4081.5,5565.637475,8017,146,1028185,342728.3333,586369.0915,1019793,160,0,0,0,0,72,92,2.917584085,3.890112113,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15049-80-6,172.16.0.1,15049,192.168.10.50,80,6,7/7/2017 3:57,9789817,4,0,24,0,6,6,6,0,0,0,0,0,2.451526928,0.408587821,3263272.333,5651514.354,9789079,315,9789817,3263272.333,5651514.354,9789079,315,0,0,0,0,0,0,0,0,0,80,0,0.408587821,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,738,0,738,738,9789079,0,9789079,9789079,DDoS
172.16.0.1-192.168.10.50-15050-80-6,172.16.0.1,15050,192.168.10.50,80,6,7/7/2017 3:57,1075723,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,10808.54458,8.366466088,134465.375,376880.8193,1067173,15,8163,4081.5,5565.637475,8017,146,1075660,215132,476318.4675,1067173,15,0,0,0,0,72,132,2.788822029,5.577644059,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15050-80-6,172.16.0.1,15050,192.168.10.50,80,6,7/7/2017 3:57,9741774,4,0,24,0,6,6,6,0,0,0,0,0,2.463616996,0.410602833,3247258,5623548.972,9740773,3,9741774,3247258,5623548.972,9740773,3,0,0,0,0,0,0,0,0,0,80,0,0.410602833,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1001,0,1001,1001,9740773,0,9740773,9740773,DDoS
172.16.0.1-192.168.10.50-15051-80-6,172.16.0.1,15051,192.168.10.50,80,6,7/7/2017 3:57,944403,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12311.48143,9.529829956,118050.375,330489.7977,935944,16,8107,4053.5,5340.777518,7830,277,944343,188868.6,417642.4293,935944,16,0,0,0,0,72,132,3.176609985,6.353219971,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15051-80-6,172.16.0.1,15051,192.168.10.50,80,6,7/7/2017 3:57,9873750,5,0,30,0,6,6,6,0,0,0,0,0,3.038359286,0.506393214,2468437.5,4936116.334,9872612,238,9873750,2468437.5,4936116.334,9872612,238,0,0,0,0,0,0,0,0,0,100,0,0.506393214,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1138,0,1138,1138,9872612,0,9872612,9872612,DDoS
172.16.0.1-192.168.10.50-15052-80-6,172.16.0.1,15052,192.168.10.50,80,6,7/7/2017 3:57,1025734,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,11335.29746,8.774204618,128216.75,359211.4153,1017195,18,8128,4064,5379.668391,7868,260,1025635,205127,453973.3534,1017195,18,0,0,0,0,72,132,2.924734873,5.849469746,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15052-80-6,172.16.0.1,15052,192.168.10.50,80,6,7/7/2017 3:57,9792324,4,0,24,0,6,6,6,0,0,0,0,0,2.450899296,0.408483216,3264108,5653033.652,9791669,201,9792324,3264108,5653033.652,9791669,201,0,0,0,0,0,0,0,0,0,80,0,0.408483216,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,655,0,655,655,9791669,0,9791669,9791669,DDoS
172.16.0.1-192.168.10.50-15053-80-6,172.16.0.1,15053,192.168.10.50,80,6,7/7/2017 3:57,1788500,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6500.978474,5.032149846,223562.5,621108.2282,1760550,15,27679,13839.5,18995.00946,27271,408,1788303,357660.6,784328.8641,1760550,15,0,0,0,0,72,132,1.677383282,3.354766564,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15053-80-6,172.16.0.1,15053,192.168.10.50,80,6,7/7/2017 3:57,9018437,4,0,24,0,6,6,6,0,0,0,0,0,2.66121502,0.443535837,3006145.667,5205334.315,9016748,685,9018437,3006145.667,5205334.315,9016748,685,0,0,0,0,0,0,0,0,0,80,0,0.443535837,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1689,0,1689,1689,9016748,0,9016748,9016748,DDoS
172.16.0.1-192.168.10.50-15054-80-6,172.16.0.1,15054,192.168.10.50,80,6,7/7/2017 3:57,1790108,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,6495.138841,3.910378592,298351.3333,717142.8939,1762048,22,27843,13921.5,18990.76682,27350,493,1789911,596637,1009369.006,1762048,195,0,0,0,0,72,92,1.675876539,2.234502052,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15054-80-6,172.16.0.1,15054,192.168.10.50,80,6,7/7/2017 3:57,9012762,4,0,24,0,6,6,6,0,0,0,0,0,2.662890688,0.443815115,3004254,5203517.103,9012758,0,9012762,3004254,5203517.103,9012758,0,0,0,0,0,0,0,0,0,0,80,0,0.443815115,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,9012758,0,9012758,9012758,DDoS
172.16.0.1-192.168.10.50-15055-80-6,172.16.0.1,15055,192.168.10.50,80,6,7/7/2017 3:57,1789341,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6497.922978,5.029784708,223667.625,621398.6117,1761374,13,27684,13842,18783.58454,27124,560,1789283,357856.6,784680.9026,1761374,13,0,0,0,0,72,132,1.676594903,3.353189806,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-15055-80-6,172.16.0.1,15055,192.168.10.50,80,6,7/7/2017 3:57,9016740,4,0,24,0,6,6,6,0,0,0,0,0,2.661715875,0.443619313,3005580,5204969.45,9015761,4,9016740,3005580,5204969.45,9015761,4,0,0,0,0,0,0,0,0,0,80,0,0.443619313,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,979,0,979,979,9015761,0,9015761,9015761,DDoS
